Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits
1097697.275,,,seconds,9.18E-12,1.84E-12,1.84E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1102154.707,,,seconds,1.12E-11,2.57E-12,2.57E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1102458.802,,,seconds,6.99E-12,1.86E-12,1.86E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1102737.616,,,seconds,7.48E-12,1.99E-12,1.99E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1103052.537,,,seconds,8.19E-12,2.18E-12,2.18E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1103428.315,,,seconds,8.86E-12,1.70E-12,1.70E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1108284.94,,,seconds,7.96E-12,2.06E-12,2.06E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1108494.762,,,seconds,1.65E-11,3.86E-12,3.86E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1108738.174,,,seconds,6.81E-12,1.56E-12,1.56E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1130802.898,,,seconds,8.81E-12,2.34E-12,2.34E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1131038.643,,,seconds,1.02E-11,2.40E-12,2.40E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1131328.336,,,seconds,1.55E-11,2.92E-12,2.92E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1176612.539,,,seconds,7.56E-12,2.01E-12,2.01E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1176856.25,,,seconds,8.57E-12,2.28E-12,2.28E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1177108.822,,,seconds,9.41E-12,2.50E-12,2.50E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1177351.03,,,seconds,9.85E-12,2.69E-12,2.69E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1177774.74,,,seconds,6.58E-12,1.28E-12,1.28E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1182401.364,,,seconds,7.29E-12,1.94E-12,1.94E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1182646.414,,,seconds,1.24E-11,2.83E-12,2.83E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1182898.414,,,seconds,7.30E-12,1.77E-12,1.77E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1188214.475,,,seconds,8.46E-12,1.68E-12,1.68E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1211049.355,,,seconds,7.36E-12,1.95E-12,1.95E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1211421.773,,,seconds,5.66E-12,1.48E-12,1.48E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1212042.453,,,seconds,6.43E-12,1.24E-12,1.24E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1222388.256,,,seconds,7.23E-12,1.87E-12,1.87E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1222806.641,,,seconds,5.31E-12,1.39E-12,1.39E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1223244.046,,,seconds,8.70E-12,1.73E-12,1.73E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1257506.849,,,seconds,6.60E-12,1.75E-12,1.75E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1262498.207,,,seconds,6.46E-12,1.71E-12,1.71E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1262811.96,,,seconds,8.55E-12,2.33E-12,2.33E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1263007.865,,,seconds,9.63E-12,2.49E-12,2.49E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1263230.851,,,seconds,8.83E-12,2.28E-12,2.28E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1263452.666,,,seconds,8.78E-12,2.39E-12,2.39E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1265323.843,,,seconds,6.65E-12,1.13E-12,1.13E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1273923.54,,,seconds,9.95E-12,2.43E-12,2.43E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1274255.586,,,seconds,5.40E-12,1.39E-12,1.39E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1274581.543,,,seconds,9.28E-12,2.52E-12,2.52E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1274763.91,,,seconds,1.01E-11,2.74E-12,2.74E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1275225.332,,,seconds,5.32E-12,1.19E-12,1.19E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1279628.007,,,seconds,1.06E-11,2.73E-12,2.73E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1279883.251,,,seconds,6.58E-12,1.90E-12,1.90E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1280167.249,,,seconds,8.31E-12,2.14E-12,2.14E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1280493.799,,,seconds,7.72E-12,1.60E-12,1.60E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1349489.274,,,seconds,4.93E-12,9.58E-13,9.58E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1359725.211,,,seconds,8.15E-12,2.02E-12,2.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1360041.133,,,seconds,8.37E-12,2.16E-12,2.16E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1360275.779,,,seconds,1.01E-11,2.52E-12,2.52E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1360569.51,,,seconds,5.72E-12,1.57E-12,1.57E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1361057.07,,,seconds,5.01E-12,1.12E-12,1.12E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1388577.273,,,seconds,5.43E-12,1.42E-12,1.42E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1389062.22,,,seconds,6.01E-12,1.28E-12,1.28E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1400082.409,,,seconds,6.63E-12,1.71E-12,1.71E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1400430.426,,,seconds,6.74E-12,1.74E-12,1.74E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1400744.434,,,seconds,6.52E-12,1.73E-12,1.73E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1402079.074,,,seconds,3.60E-12,8.33E-13,8.33E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1436038.924,,,seconds,5.61E-12,1.38E-12,1.38E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1440927.741,,,seconds,6.92E-12,1.79E-12,1.79E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1441283.78,,,seconds,6.12E-12,1.53E-12,1.53E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1452044.136,,,seconds,7.10E-12,1.78E-12,1.78E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1452298.736,,,seconds,8.29E-12,2.14E-12,2.14E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1452603.292,,,seconds,6.11E-12,1.67E-12,1.67E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1452912.028,,,seconds,7.35E-12,1.95E-12,1.95E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1453288.209,,,seconds,5.95E-12,1.39E-12,1.39E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1457749.96,,,seconds,2.78E-12,5.35E-13,5.35E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1480179.997,,,seconds,5.11E-12,1.34E-12,1.34E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1480602.226,,,seconds,4.89E-12,1.33E-12,1.33E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1481163.751,,,seconds,4.81E-12,1.01E-12,1.01E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1508987.885,,,seconds,3.64E-12,9.68E-13,9.68E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1509609.833,,,seconds,4.98E-12,1.02E-12,1.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1514620.961,,,seconds,3.72E-12,1.01E-12,1.01E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1515121.264,,,seconds,6.24E-12,1.41E-12,1.41E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1520332.182,,,seconds,3.56E-12,9.50E-13,9.50E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1520884.143,,,seconds,5.42E-12,1.35E-12,1.35E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1531716.783,,,seconds,5.17E-12,1.34E-12,1.34E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1532162.254,,,seconds,6.43E-12,1.66E-12,1.66E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1532600.978,,,seconds,6.07E-12,1.47E-12,1.47E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1612707.221,,,seconds,3.93E-12,1.02E-12,1.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1613081.486,,,seconds,8.05E-12,2.08E-12,2.08E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1613507.055,,,seconds,5.75E-12,1.16E-12,1.16E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1633068.6,,,seconds,3.22E-12,5.48E-13,5.48E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1692468.623,,,seconds,5.91E-12,1.55E-12,1.55E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1692919.105,,,seconds,6.19E-12,1.64E-12,1.64E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1693238.539,,,seconds,7.46E-12,1.93E-12,1.93E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1693612.958,,,seconds,7.98E-12,1.87E-12,1.87E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1698777.483,,,seconds,3.65E-12,9.76E-13,9.76E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1699416.261,,,seconds,3.88E-12,9.12E-13,9.12E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1721315.171,,,seconds,3.12E-12,8.66E-13,8.66E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1721923.622,,,seconds,3.84E-12,9.92E-13,9.92E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1722406.268,,,seconds,5.16E-12,1.28E-12,1.28E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1784528.28,,,seconds,2.73E-12,6.65E-13,6.65E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1790388.043,,,seconds,4.01E-12,1.03E-12,1.03E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1790987.377,,,seconds,3.94E-12,8.68E-13,8.68E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1801444.57,,,seconds,3.47E-12,9.11E-13,9.11E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1801998.688,,,seconds,2.90E-12,7.76E-13,7.76E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1802573.04,,,seconds,5.45E-12,1.43E-12,1.43E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1870576.037,,,seconds,3.18E-12,6.22E-13,6.22E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1875731.86,,,seconds,4.48E-12,1.20E-12,1.20E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1876533.921,,,seconds,3.16E-12,6.02E-13,6.02E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1881862.267,,,seconds,5.38E-12,1.41E-12,1.41E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1882585.146,,,seconds,4.09E-12,8.01E-13,8.01E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1893303.233,,,seconds,4.99E-12,1.29E-12,1.29E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1949761.829,,,seconds,3.77E-12,1.01E-12,1.01E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1950270.559,,,seconds,5.57E-12,1.49E-12,1.49E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1950695.962,,,seconds,4.97E-12,1.01E-12,1.01E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1961381.736,,,seconds,2.98E-12,8.05E-13,8.05E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
1963822.752,,,seconds,3.79E-12,6.46E-13,6.46E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2042125.066,,,seconds,2.59E-12,6.56E-13,6.56E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2047528.538,,,seconds,3.00E-12,5.91E-13,5.91E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2052856.866,,,seconds,4.61E-12,1.24E-12,1.24E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2053391.76,,,seconds,3.56E-12,9.18E-13,9.18E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2076235.028,,,seconds,4.13E-12,7.79E-13,7.79E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2121943.737,,,seconds,2.24E-12,4.43E-13,4.43E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2144497.671,,,seconds,3.85E-12,1.03E-12,1.03E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2145267.361,,,seconds,2.62E-12,6.00E-13,6.00E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2150446.303,,,seconds,2.07E-12,4.94E-13,4.94E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2162800.699,,,seconds,2.78E-12,7.06E-13,7.06E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2202547.74,,,seconds,3.08E-12,5.92E-13,5.92E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2207409.444,,,seconds,5.77E-12,1.51E-12,1.51E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2208047.719,,,seconds,3.76E-12,9.06E-13,9.06E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2224755.117,,,seconds,2.53E-12,6.87E-13,6.87E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2229684.712,,,seconds,1.46E-12,3.14E-13,3.14E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2293907.853,,,seconds,2.16E-12,4.52E-13,4.52E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2304873.852,,,seconds,4.61E-12,1.17E-12,1.17E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2305549.872,,,seconds,2.30E-12,5.76E-13,5.76E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2310466.795,,,seconds,4.06E-12,1.08E-12,1.08E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2311060.689,,,seconds,2.77E-12,7.28E-13,7.28E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2385538.644,,,seconds,2.54E-12,4.86E-13,4.86E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2397535.133,,,seconds,2.56E-12,4.97E-13,4.97E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2402561.904,,,seconds,2.47E-12,5.95E-13,5.95E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2448206.091,,,seconds,4.45E-12,9.72E-13,9.72E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2471812.258,,,seconds,1.91E-12,4.11E-13,4.11E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2477069.494,,,seconds,3.51E-12,9.22E-13,9.22E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2478039.35,,,seconds,2.63E-12,5.81E-13,5.81E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2482963.881,,,seconds,3.02E-12,5.61E-13,5.61E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2557773.95,,,seconds,2.29E-12,4.52E-13,4.52E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2563233.279,,,seconds,2.54E-12,6.78E-13,6.78E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2563960.481,,,seconds,2.71E-12,6.78E-13,6.78E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2569505.339,,,seconds,2.13E-12,5.01E-13,5.01E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2648798.53,,,seconds,5.18E-12,1.34E-12,1.34E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2649223.437,,,seconds,5.08E-12,1.31E-12,1.31E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2649739.227,,,seconds,3.10E-12,7.29E-13,7.29E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2655112.369,,,seconds,1.72E-12,3.83E-13,3.83E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2662649.384,,,seconds,2.67E-12,4.67E-13,4.67E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2728419.879,,,seconds,2.81E-12,7.32E-13,7.32E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2741020.367,,,seconds,2.18E-12,4.50E-13,4.50E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2752766.502,,,seconds,2.81E-12,5.79E-13,5.79E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2809905.986,,,seconds,1.80E-12,3.98E-13,3.98E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2821143.415,,,seconds,2.03E-12,4.22E-13,4.22E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2827163.211,,,seconds,2.24E-12,5.27E-13,5.27E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2900900.765,,,seconds,2.18E-12,4.77E-13,4.77E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2913815.764,,,seconds,1.08E-12,2.79E-13,2.79E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2992757.041,,,seconds,2.15E-12,4.53E-13,4.53E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
2998400.703,,,seconds,1.75E-12,4.19E-13,4.19E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3004003.228,,,seconds,2.25E-12,5.42E-13,5.42E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3078019.713,,,seconds,3.54E-12,9.15E-13,9.15E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3078816.948,,,seconds,2.75E-12,6.44E-13,6.44E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3089945.302,,,seconds,1.84E-12,4.61E-13,4.61E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3095405.523,,,seconds,2.09E-12,5.11E-13,5.11E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3158569.844,,,seconds,1.62E-12,3.81E-13,3.81E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3170125.61,,,seconds,2.37E-12,4.60E-13,4.60E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3181383.422,,,seconds,2.80E-12,6.02E-13,6.02E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3244414.851,,,seconds,1.87E-12,4.04E-13,4.04E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3261392.82,,,seconds,2.19E-12,5.75E-13,5.75E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3262188.485,,,seconds,2.83E-12,9.17E-13,9.17E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3267384.332,,,seconds,2.97E-12,6.20E-13,6.20E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3351832.831,,,seconds,1.69E-12,2.73E-13,2.73E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3410985.339,,,seconds,2.22E-12,4.44E-13,4.44E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3417010.585,,,seconds,1.73E-12,4.39E-13,4.39E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3491237.635,,,seconds,1.72E-12,3.81E-13,3.81E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3508454.344,,,seconds,1.61E-12,3.87E-13,3.87E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3519885.03,,,seconds,2.21E-12,4.61E-13,4.61E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3577324.569,,,seconds,1.70E-12,4.36E-13,4.36E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3617382.426,,,seconds,1.87E-12,4.60E-13,4.60E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3659682.149,,,seconds,1.11E-12,2.55E-13,2.55E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3676585.263,,,seconds,1.06E-12,2.82E-13,2.82E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3688077.446,,,seconds,1.33E-12,2.76E-13,2.76E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3775750.194,,,seconds,1.20E-12,2.32E-13,2.32E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3829124.121,,,seconds,1.92E-12,4.91E-13,4.91E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3845757.25,,,seconds,2.08E-12,4.36E-13,4.36E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3863025.879,,,seconds,2.17E-12,3.52E-13,3.52E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3943655.115,,,seconds,1.28E-12,3.57E-13,3.57E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
3955562.157,,,seconds,1.39E-12,2.92E-13,2.92E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4034564.505,,,seconds,1.46E-12,3.53E-13,3.53E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4042264.814,,,seconds,2.02E-12,3.42E-13,3.42E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4103395.126,,,seconds,1.53E-12,3.80E-13,3.80E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4114728.728,,,seconds,1.91E-12,4.17E-13,4.17E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4160225.475,,,seconds,1.87E-12,4.67E-13,4.67E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4208658.566,,,seconds,1.05E-12,2.77E-13,2.77E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4245895.103,,,seconds,2.04E-12,4.88E-13,4.88E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4280523.714,,,seconds,1.11E-12,1.95E-13,1.95E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4369902.208,,,seconds,1.27E-12,2.62E-13,2.62E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4436354.113,,,seconds,1.26E-12,3.47E-13,3.47E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4452993.827,,,seconds,1.52E-12,3.95E-13,3.95E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4493031.653,,,seconds,1.29E-12,2.58E-13,2.58E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4633402.116,,,seconds,1.02E-12,2.31E-13,2.31E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4652950.054,,,seconds,2.20E-12,5.12E-13,5.12E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
4896413.077,,,seconds,1.07E-12,1.94E-13,1.94E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
5150710.043,,,seconds,1.43E-12,3.63E-13,3.63E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
5170772.402,,,seconds,9.64E-13,2.42E-13,2.42E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
5353859.98,,,seconds,1.15E-12,1.75E-13,1.75E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
5505780.675,,,seconds,5.40E-13,1.42E-13,1.42E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
